# IKS01A3 
 
time[us],acc_x[mg],acc_y[mg],acc_z[mg],gyro_x[mdps],gyro_y[mdps],gyro_z[mdps]
54536000,1051,0,-10,-2045,-1572,-427
54555000,1050,-4,0,-2000,-2152,-229
54574000,1056,-6,-9,-2000,-1297,-519
54593000,1049,-1,-16,-2152,-1358,-412
54612000,1050,-1,-9,-2076,-1755,-229
54631000,1053,3,-4,-1969,-1725,-290
54650000,1051,3,-11,-1923,-1282,-396
54669000,1046,-4,-10,-1877,-1557,-244
54688000,1053,-6,-16,-2167,-1603,-290
54707000,1052,2,-13,-2122,-1541,-274
54726000,1052,0,-13,-2106,-1526,-259
54745000,1048,0,-8,-1893,-1389,-290
54764000,1048,-3,-9,-2000,-1358,-183
54783000,1052,1,-14,-1984,-1832,-259
54802000,1052,0,-8,-2076,-1419,-320
54821000,1050,-1,-10,-2106,-1465,-305
54840000,1053,4,-7,-1832,-1633,-274
54859000,1051,1,-12,-1969,-1526,-351
54878000,1048,-2,-7,-2167,-1541,-534
54897000,1046,-1,-15,-2290,-1557,-351
54916000,1053,7,-4,-2061,-1572,-305
54935000,1048,0,-22,-1847,-1419,-305
54954000,1045,3,1,-1893,-1694,-183
54973000,1049,-5,-10,-2122,-1954,-259
54992000,1050,7,-2,-1938,-1419,-274
55011000,1053,4,-2,-2030,-1572,-259
55030000,1052,2,-11,-2015,-1709,-229
55049000,1049,0,-11,-2030,-1648,-244
55068000,1049,0,-15,-2167,-1694,-244
55087000,1048,4,-20,-2167,-1343,-381
55106000,1053,0,-6,-2076,-1618,-351
55125000,1054,0,-13,-2091,-1740,-259
55144000,1047,-4,-8,-2045,-1694,-229
55163000,1051,-2,-5,-2061,-1251,-458
55182000,1045,2,-6,-2000,-1541,-396
55201000,1055,-1,-2,-1984,-1770,-396
55220000,1048,1,-9,-1770,-1251,-396
55239000,1043,-2,-11,-2091,-1389,-381
55258000,1054,0,-4,-1832,-2045,-427
55277000,1057,5,0,-1816,-1648,-396
55296000,1046,-7,-14,-2015,-1328,-305
55315000,1052,-2,-18,-1938,-1603,-213
55334000,1050,0,-10,-1816,-1908,-396
55353000,1055,2,-3,-1832,-1511,-320
55372000,1046,-1,-31,-1923,-977,-427
55391000,1053,-1,0,-2213,-2061,-244
55410000,1052,2,2,-1954,-1740,-259
55429000,1044,2,-16,-2091,-870,-213
55448000,1048,2,-12,-2045,-1664,-442
55467000,1047,1,5,-1893,-2030,-198
55486000,1048,0,-1,-1938,-1068,-412
55505000,1053,-3,-14,-2015,-1358,-274
55524000,1052,0,-5,-2061,-2076,-412
55543000,1046,1,-4,-2122,-1679,-351
55562000,1052,6,-21,-1893,-1221,-305
55581000,1048,-1,-13,-1877,-1526,-122
55600000,1046,3,-5,-2061,-1954,-290
55619000,1047,-4,-10,-1877,-1206,-366
55638000,1046,1,-16,-2015,-1206,-244
55657000,1048,0,-4,-1954,-1832,-213
55676000,1046,-3,-5,-1969,-1648,-366
55695000,1050,1,-10,-1954,-1389,-198
55714000,1049,-1,-10,-1954,-1511,-351
55733000,1047,4,-11,-2000,-1709,-229
55752000,1045,0,-12,-2076,-1603,-274
55771000,1050,1,-2,-2061,-1618,-106
55790000,1053,4,-15,-1969,-1221,-259
55809000,1047,-4,-12,-1969,-1419,-183
55828000,1052,0,-1,-1969,-1740,-305
55847000,1047,0,-7,-1893,-1679,-198
55866000,1053,3,-20,-1893,-1038,-366
55885000,1045,-2,-9,-1969,-1709,-305
55904000,1050,1,0,-2167,-1816,-122
55923000,1049,3,-16,-1969,-1282,-305
55942000,1047,-3,-13,-2076,-1541,-305
55961000,1048,0,-13,-1938,-1816,-442
55980000,1052,0,-11,-2015,-1725,-274
55999000,1049,2,-15,-2091,-1175,-259
56018000,1049,-3,-20,-2030,-1755,-320
